Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Target1
7.495995457351549707e-01,-8.624831275238355188e-02,2.201409258523426282e-01,-2.574861144682818459e+00,-7.157662085732822144e-01,6.283149454910841314e-01,7.451803029810918355e-01,-1.197042471490749715e+00,1.383930251793986932e-02,-1.008040022820934745e+00,6.298319812749643143e-01,5.576008691963217911e-01,-1.367143204268508994e+00,8.853188674181086126e-01,-2.425652125805361492e-01,1.068840557859808360e+00,-5.805303177246957658e-01,2.891297773842702035e-01,1.236892881061367300e+00,-1.173882727514282465e+00,3.945007006939915684e-01,5.869718274130791835e-01,-1.547035362002309844e+00,2.844433824048790083e+00,-7.119729320137151429e-01,4.300591054787723522e-01,-1.074802294784750423e+00,1.140909790301720017e+00,-9.291577247170805798e-01,1.848013898365295171e+00,-1.692620384541877021e+00,1.378596411794128729e+00,1.221000633555534787e+00,2.159332497994798317e+00,-4.495257006175010783e-01,9.818926622180870201e-01,1.052034820524744285e+00,-2.453123691648494142e-01,-1.096765772464100896e+00,2.782382668682010785e-01,5.502248299441655499e-01,-1.104549770932434560e+00,-1.108582131260971382e+00,-7.082154354512339989e-01,-6.182013759185676083e-01,-1.440470943120656655e-01,5.710754719981598893e-01,7.727425157831261382e-01,6.278708266171130203e-01,2.465985603754223821e+00,-5.888524926877527488e-01,1.008651883866382049e+00,-1.883533109975293884e+00,-1.615673869884490133e+00,1.023142915867665259e+00,1.191211818182337900e+00,1.764743105077167806e+00,-1.434336232460980076e+00,-1.457471777806011726e-01,1.103104857312105169e+00,1.022365409151807070e+00,3.447473190177451352e-01,-2.821425841264909792e-02,2.253855650450518056e-01,-9.925702683958254058e-01,7.206156717735566312e-03,1.820576581950781758e+00,-6.835092065783886506e-01,9.049255739511213870e-01,-7.206363323856040948e-01,9.903058556664677825e-01,1.246713198495738251e+00,-5.230810721856294920e-01,-1.092205811593124798e+00,2.006148330714775163e+00,9.598587414235802973e-01,-9.003415604486171286e-01,-1.096250490382984166e+00,3.802301477194935386e-01,5.949304717970828327e-02,4.513413297232214405e-01,-1.089987290464790703e+00,1.101675351206039682e-01,-7.989682672785952677e-01,-1.493199854559652262e-01,-6.461317355542257612e-01,1.144894662987135270e+00,-1.416172460888556195e+00,-2.940633740832921950e-01,3.065707537535167782e-01,-7.933204981833132940e-01,-1.098601391260774163e+00,-1.164868507580467533e-01,1.244658332754358998e+00,1.670380954640625193e+00,-1.538366720810167454e+00,1.688298716693758861e+00,1.139538215627642209e-01,1.424425283920300211e+00,-2.781111427464451613e-01,1.000000000000000000e+00
1.319312164696529788e+00,-1.089901423292390037e+00,5.973567086279262250e-01,-1.075373004739416521e-01,-4.141933214647304795e-01,-6.890585444924273162e-01,9.333893536345985176e-01,1.289173025107487325e+00,4.074032321320146255e-01,5.538336748257706166e-01,7.819921839464415436e-01,1.189117167016724430e-01,1.537138282786232990e+00,-1.439537545364001914e-01,1.122072589751764271e+00,-1.467730351929740440e+00,5.749715494126819149e-01,1.006417893659387941e+00,4.979988055206649444e-01,-1.271126988661066326e+00,-5.828084725979542080e-01,-6.166725190788047845e-02,7.320909991008063278e-01,-9.185663332752525001e-01,-1.194079418361109868e+00,-3.366236153734190883e-02,5.387717036761074940e-01,-7.849459341419597891e-01,-4.038219563073049967e-01,-7.582385117667955754e-01,3.078416812966074390e-01,6.613311153196727021e-01,9.473449993866739360e-01,-5.915403488598189874e-01,3.302960549639737953e-01,6.312733547839354253e-01,8.030242558881614534e-02,-2.055457744103798667e+00,-4.449645038913165318e-01,-1.452429391332474562e-01,-1.825740078817589263e+00,9.226398207028156939e-01,-1.034861881941688155e+00,-1.758143563221253203e+00,-8.810013861687818748e-01,4.658052516111616526e-01,4.826998201263629773e-01,-2.995169352664273782e-02,7.826869515746760486e-01,6.136444863536545391e-01,8.062111282715532790e-01,1.092530637971606433e+00,-7.062406249489617815e-01,2.054868617047344304e-01,1.178880006522536661e+00,-7.906724696219972204e-01,-1.688338526017743313e-01,2.467598136504502992e+00,6.923212353135934638e-01,-1.202523604617030450e+00,-9.968192574598541134e-01,-6.633007202433870431e-01,4.889170379756982432e-01,-1.114862561652784523e+00,2.182800122777887875e-01,-2.442175023794884492e+00,-5.542497517298780041e-01,5.536409696206506803e-01,-1.505401970225577646e+00,6.363798453936876376e-01,6.896799566767264356e-01,8.943247951677126828e-01,2.001754666393990689e+00,-2.014859461717211364e-01,-1.269559087042243517e+00,5.254017869882526837e-01,-3.936333550097349532e-01,2.460445675184268766e-01,-2.805282349819160359e-02,-3.650117790858702360e-01,-2.413482756786633932e+00,1.605516611629153600e-01,-1.802191323159755415e-02,-4.198507897721935334e-01,-7.611364355182091979e-01,-2.636992396405292705e-01,3.182610610202726287e-01,-1.914050451132938369e+00,6.794940118316153410e-02,5.122259969916602707e-01,-5.338830492303748843e-01,-1.226222170236644482e+00,7.819045988951525139e-01,-1.176319763276117980e+00,-4.508400959219089343e-01,-6.614473614600911988e-01,-5.568129135666641943e-02,-2.870646057093488412e+00,3.164131800194497912e-01,1.206668974102111491e+00,1.000000000000000000e+00
1.186474476219109286e+00,9.791879377949906926e-01,6.616176238471701554e-01,-5.846824451428431768e-01,-5.594951979810710574e-01,-5.421885553353769094e-01,-3.912544762568599954e-01,-1.387647945879266098e+00,1.639234953953266238e+00,6.194605885244059973e-01,2.372479574182773665e-01,-4.800106761606506844e-01,-5.026745230020365218e-01,2.901331918261329523e-01,-2.029047923233659456e-01,3.463015749760345319e-01,-1.403445488844789146e+00,-4.994761881433569528e-02,-9.223122862936173894e-01,5.276853499635784095e-01,-2.963932951388761783e+00,1.999131270164184737e-01,-8.250055080699515431e-01,9.791120419066103864e-01,-1.886938264515791941e+00,5.188387531109699136e-02,6.423052098502781693e-01,-1.963482074501303465e-02,-5.285277157432773931e-01,-1.716451960918842154e-02,2.145393926439311372e+00,2.015592407281225906e+00,2.692821508403024922e+00,-1.588054735222367286e+00,8.186472217706610710e-01,-2.470802134219392265e-01,-2.572743593840717824e-01,-1.904338957692194023e-01,9.572924280506297512e-01,6.968458819651972280e-02,-1.336385464514037835e+00,4.548119893205831987e-02,-6.052928229281424599e-01,-4.313303960629516487e-01,-1.516564276374609832e-01,-8.276939577411412605e-03,7.721220764953121707e-01,-3.165681774387265474e-02,-1.018644641477372659e+00,2.227156493673708992e-01,-1.654331261851324175e+00,-6.549845387334874980e-01,-7.518845979072886765e-01,1.371089278179406401e+00,-1.554755995051055328e-01,2.641664275901963954e+00,-2.263262589346588249e-01,-1.389832279134327386e+00,1.230337999407070226e+00,-6.605810198537557243e-01,2.269923804378723986e+00,-1.509148027296178363e+00,3.051229133970305707e-01,5.751532945749674441e-01,-8.599231073405846359e-01,-9.192995013223224099e-01,8.217768836158317880e-01,-9.790716349804572394e-01,8.098564269512967817e-01,-4.864189520357207752e-01,9.399932332907366961e-01,-8.369963896045574669e-01,9.341297014421153788e-01,-4.744838875981116089e-01,-2.825040330317123982e-01,8.552335938212646260e-01,-6.665679290289685532e-01,-9.420208786674880708e-01,2.376345414102739029e-01,8.816762916456909460e-01,8.446266795195929156e-01,1.894154903057837736e+00,-2.076493078549935145e+00,-3.134998742087967694e-01,-8.004786366163460509e-02,-7.868347960514192607e-01,-5.196850049980216574e-02,7.434971185196115329e-01,1.265739911836467890e-01,-2.739033447450288650e-01,-1.637671575162476523e-01,-2.580229502545398068e-01,8.840796844383889130e-01,-3.917999646262620428e-01,3.287142629486776157e-01,3.928846347410529516e-01,8.337278133285791482e-01,3.903219629877616725e-01,3.148146150112723696e+00,-2.062426622817916222e+00,1.000000000000000000e+00
-6.764278388428851541e-01,-4.350340294596920510e-01,1.079130649054235835e+00,-1.277588372296650343e+00,-1.525777511865546776e+00,-1.999267591995331994e+00,-8.424944970914491904e-01,-4.248804445350681802e-01,-4.632358553132021051e-01,4.125984150754998248e-01,-1.645947319804127729e-01,-3.381205430474388818e-01,-1.036867161124346737e+00,1.140459673940591445e+00,-1.746136531498163058e-01,1.907055842417773484e+00,1.103774002493688178e+00,2.321160432527294079e-02,-1.823142554229564560e-01,2.056566740195170107e-01,2.816745574804911945e-01,-9.312279204743792449e-02,2.043185906161155696e-01,2.820853995153044802e-01,6.801457660218328538e-01,-1.027626850177936063e-01,1.858556188591102831e+00,-1.905821377529111696e-02,1.621727978249595248e+00,-1.009400580251431645e+00,8.199531080617847856e-01,1.511865305196296916e+00,-5.699023021325528848e-01,-8.656336415860264033e-01,-1.310197305632208042e+00,-8.632082190710727021e-01,4.318854841446306270e-01,-4.695463585209110891e-01,4.201416222116938215e-01,7.468138328489333233e-01,-1.322811700783018241e+00,9.735767951881575399e-01,-1.012585925337963877e+00,1.155026434583497519e+00,3.222050829752718948e-01,1.065224708978140589e+00,4.941030260139194219e-01,-1.186382000681701854e+00,-1.091433789090974493e-02,-4.403622132138492740e-01,-4.442030639929488989e-01,-3.860033622093118066e-01,1.505566949757308537e+00,1.175155391919875170e+00,-4.572167524606646771e-01,-3.133768014979049221e-01,6.576820963867856529e-01,2.412347741512653965e+00,-2.163661012816362028e+00,7.364114036962717824e-01,-2.239366240495569427e-01,-1.013689272521191453e+00,-1.065148104384081584e+00,-3.103108495792165078e-01,5.263920801511129399e-01,3.173998603290243969e-01,1.061434959762639130e+00,1.047550442622302291e-01,1.890403703081655618e+00,-3.740100637951778939e+00,-1.920705598929929980e+00,4.146135180912648988e-01,7.324852970073880698e-01,-6.374392034304346977e-01,-1.783711042803361180e-01,8.717584958978292775e-01,2.449852070881173016e-01,-1.124702714763733180e+00,3.571536613077317401e-01,-6.009569793824570683e-01,-1.332295466854820809e+00,3.745002872422890650e-01,-2.096557481215648000e+00,7.617041448601342690e-01,-7.308067631738653924e-01,-1.009340987380443755e+00,-4.961065867999777529e-02,4.781249963630132549e-01,-1.374794388508579601e+00,6.703916888478308467e-01,7.064716137023735465e-01,-1.228094832615538978e+00,-2.102075405007619302e-01,8.779241693247445966e-01,5.343244068245901063e-02,-1.054445823891160483e+00,-1.025294807708273248e-01,5.574867959048964705e-01,-5.532579265336101670e-01,-1.282503414295041999e+00,0.000000000000000000e+00
-1.366868841076769536e+00,1.199978803169421848e+00,-6.834801379488003592e-01,-1.466746300591087016e+00,1.368119798554634281e+00,-5.488973285648134359e-01,7.802783075161440207e-02,3.359590653370848612e-01,1.965706197480260042e-01,-7.717460193341281194e-01,-5.360591134072338892e-01,1.239570488500518541e+00,-1.185797084828800418e+00,9.033345244330132084e-01,-5.865127186689629291e-01,1.458305379612276909e-01,1.762515343561293690e+00,2.223228937363037339e-01,-7.013434452843549105e-02,-3.189594544030811551e-01,-1.132415978480836749e+00,-1.537692606038741694e+00,5.596077025923024140e-02,1.042212195250743489e+00,-1.828281076206689448e+00,1.403120766844096756e-01,3.237343153836437226e-01,3.686066248706438842e-01,1.151721785816656407e+00,-5.474426181859673446e-02,2.039657587641548364e+00,-1.113528297507197506e-01,-6.028588120561682029e-01,7.095224363008392210e-01,-8.831978083014926928e-02,-2.828924038981603939e-01,-2.430310969581003899e+00,1.094833961383491205e+00,1.754524781816090701e-02,-6.310637430950482019e-01,4.105170118798692758e-02,-1.202129889690757431e-01,5.468375132781307796e-02,-2.139604172999903242e-01,-5.954050990457967485e-01,8.863859828018683107e-01,1.022991211170036552e+00,6.435657152238157819e-01,-4.084461905612823962e-01,6.256161363555400312e-01,-1.308726435208409367e+00,5.505070714917792429e-02,-2.848584688638087226e-01,1.683647465947407884e+00,5.711795271761626047e-01,-4.275796715181499619e-01,-1.505632447655201323e-01,9.125928463552014647e-02,1.055769532080485629e+00,2.924655147856831672e+00,-3.371773409294273049e-01,-1.181594341885048999e-01,-1.155977723748059099e-01,-7.779789821010811846e-01,-6.387051189735297729e-01,-5.264383718050283933e-01,-9.323299490143064361e-01,2.468801724421689769e-01,3.088277512736939956e-01,-7.161613101139156778e-02,-6.437538146058990884e-01,-1.113763597950145012e+00,-3.579541984694358924e-03,-3.818131408274579724e-02,-7.441422335337984917e-01,-6.173859571253820233e-01,-2.155482932289540243e-01,-3.819016042028008373e-01,2.253035849677085700e+00,9.894797494758814649e-01,3.583622018132109899e-01,3.789446143970864322e-01,-1.699841251407317788e+00,-9.425686543861396816e-01,-4.082173921650900650e-01,-1.115937577473281817e+00,-7.159814319820797524e-01,1.046228135278760796e+00,3.055110300497039522e-02,-1.170761452149267745e+00,9.420599115809527579e-02,-5.194265386992469313e-01,-6.638858868794272894e-02,5.602406180791100754e-01,9.932657938601373582e-01,1.301836379482596007e+00,-1.100872296975920817e+00,6.152723670297226555e-01,-6.294439243746300372e-01,-1.268702650641356788e-01,0.000000000000000000e+00
-1.095749712509757501e+00,-1.384401024652264001e+00,-1.236676212799144303e-01,-1.151776301784058987e+00,2.715431013845088781e-01,8.948004213419863406e-01,-1.735913419997679119e+00,2.185857191672821997e+00,-5.831050874435254050e-01,1.975335466970961518e+00,2.324468633701697873e-01,8.333060607596421976e-01,-1.803359179308764881e+00,-2.127068228302109620e+00,6.295673327102050409e-01,-3.255177773116563755e-01,1.117221893484157347e+00,2.447625816569433788e+00,-7.191598187917555007e-01,-8.618805489697036748e-01,3.078250219304062285e-01,-1.111600981940755517e+00,-6.264584971860964746e-02,-5.796526520066527244e-01,-6.816553636981396158e-01,-4.573471158290280947e-01,4.104961223527254788e-01,2.989288477948739420e-01,1.631346886915455707e+00,5.833922327967165922e-01,-7.011200568764881791e-02,-5.246269550964516304e-01,-1.135204478168392317e+00,-2.490459712259972952e-02,9.380907392934334510e-01,-1.071722431642334744e-01,1.043661335322794370e+00,1.788926941451532082e+00,-2.495675409101898889e+00,1.231953436090911458e+00,6.238153582289635013e-01,-7.632630072161684653e-01,2.146653324524668838e-01,-8.638158241198886644e-01,2.206852254094935795e+00,1.491427356270054405e+00,-1.658550043029147991e+00,-1.063002282845665114e+00,3.418089935220265940e-01,2.223631761708929899e-01,-4.029072112662486771e-01,-2.095249550965088692e-01,-8.601097330347029501e-01,4.172356596565012649e-02,-3.882636841820233387e-01,9.955613171856023680e-01,1.336049017428497521e-01,2.460368043889719636e-01,6.423425429673591536e-01,1.203137571251978143e-02,1.244694745721371287e+00,-1.229604739552924569e-01,-1.048734185788315898e+00,9.259404878966693841e-01,-2.316024126632743929e+00,-3.502851313646408560e+00,5.894561563898054191e-02,-2.317182959052340729e-01,5.367954304490389905e-01,1.493398545908213748e+00,-1.355794187408853047e-01,4.489884136295886896e-01,-6.280714133452388603e-01,-1.308518950426079686e+00,4.774148464896389443e-01,4.285664279823921397e-01,-3.496420752172357260e-01,2.870395603967766727e-04,8.645065463891963287e-01,4.738709835861919517e-01,-3.396995043940009285e-01,2.436836707080376918e+00,1.187155484292258922e+00,-3.408805652239264572e-01,-1.298819363295107499e+00,3.074675925506207830e-01,1.489109705120367888e+00,-1.632509743266391089e+00,8.553270714948064679e-01,1.391736718130709205e+00,1.074434478646300040e+00,-5.250419177330560849e-01,-5.671532769269870267e-01,-5.039364711935760965e-01,6.286780360178076954e-01,-4.627754663433777393e-01,1.292317254771718549e+00,1.061718246784636582e-01,-3.570358844057019976e-01,1.007054328329691550e+00,0.000000000000000000e+00
-2.729541428412673443e-01,-1.474561431282575830e-01,8.870739517281931441e-01,-1.158149867334415717e+00,6.819905026289210248e-01,-9.096365566201023434e-01,1.215962101000226170e+00,7.746338101270744403e-01,-5.233878359970007832e-01,1.652682216375928048e+00,-8.235823997028106358e-02,-1.269905266979844738e+00,-1.147167108770762001e+00,5.329573428375096178e-01,-2.464475832207402017e-01,-9.718044115227929547e-01,1.071240151661420281e+00,1.591578846480331766e+00,2.697058150860786596e-01,-6.686666937722388626e-01,1.638593223609255745e+00,-2.197183558113350088e+00,4.798454372556761882e-01,6.406924615896655295e-01,-1.166986379437129129e+00,1.858982474883712210e-01,-1.641405593340828084e-01,2.453523714394968691e-01,-1.182085076504222787e+00,-2.699206319272135168e+00,-1.057485961496969384e+00,4.601722279714351438e-01,9.467579529116547654e-01,-7.326768318001006808e-01,-1.139524161327160279e+00,-3.689990210808273829e-01,1.390295866435739269e-01,-7.174984744793836411e-01,-5.906776806710205552e-01,-1.828412704267804667e+00,-1.418784785920892411e+00,-6.066743361526611977e-01,-2.607777932684344352e-02,1.175566492538769658e+00,5.871078367807321952e-01,6.829881769369465783e-01,5.828760144916261821e-02,4.445575336878100636e-02,1.158144793630913494e+00,-1.409078669925104832e-01,6.016139161675194691e-01,1.088802601876591725e+00,1.037411889275178023e+00,-8.240451329684070902e-01,-1.659058880735977182e+00,-9.475715358795836485e-01,9.218323588057643070e-01,2.359000833483403392e-01,1.700523573927128496e+00,8.203313008681976104e-01,-1.160486979869128854e+00,4.612559520073232777e-01,-5.908399877712033899e-01,-3.265692946219740933e-01,-1.636654630065682292e-01,-6.708954035118880332e-01,9.699077206594771683e-01,-1.145145828688535872e+00,-1.330518749596064018e-02,-1.189488383216174672e+00,3.556045440069859898e-01,-1.359255722027844060e+00,6.781848440478968065e-01,1.708869633383087061e+00,3.069518615573519349e-01,-1.438959938879540157e-01,4.334647082136187102e-01,6.136225730595818995e-01,-1.745918189285590449e-01,2.864745910027588494e-01,-9.440367509023642745e-01,9.743439887958077472e-01,6.113591142299236170e-01,5.894627291941431091e-01,-1.555814726838724127e+00,2.669354387872845624e+00,1.108868218807994355e+00,9.449669260130445503e-01,-5.795440933486048496e-02,-6.853446633454116643e-01,-1.833505198215332976e+00,5.267731747961885702e-01,9.058020930134642601e-01,-7.557908572446819795e-01,-6.379216206833350222e-01,-9.805140497136645150e-01,-7.971712762302820554e-01,-4.767121645207473279e-01,2.438266172072572346e-01,1.551327669516209928e+00,1.000000000000000000e+00
-1.163315821378788639e+00,4.828600889641037064e-01,-2.658332065907408892e-01,1.795994796635665691e-01,-6.629702037960749639e-01,2.280231388712027629e-01,9.863104609075665774e-01,-9.294052898815701180e-01,3.176301044076249580e-01,-7.983476201741126488e-01,-5.363629973560787301e-01,3.871085740177650503e-01,-9.234024476695636974e-01,-8.622001151456883949e-01,9.655084825079570665e-01,-1.328210039293462874e-01,-6.018054497505721523e-01,7.389209906441485121e-01,3.250307569531079022e-01,9.853456826111344213e-01,-1.290829490425639214e+00,-1.891167877528065588e+00,1.042641632440269195e+00,5.849481811190979652e-01,7.997642400285339681e-01,-1.653205487144536079e+00,1.401054571256910297e-01,-1.802364618678721497e-01,2.236287661804656768e+00,-5.293418434771695047e-01,1.131804229849307619e+00,2.914540142575451909e-01,-1.035542833972859178e+00,4.813488793512579189e-01,-1.256194429034327431e+00,-2.920475548988687442e-01,-5.365592231299537440e-02,-4.585750863583681336e-01,6.180891571749483893e-01,-8.488659811945410416e-01,-1.219409818703612314e-01,7.211852836764021113e-01,-1.176756298861937333e+00,7.993075505377766898e-01,-7.461980432871583302e-01,-7.137439456639756985e-01,6.613759266718580165e-02,7.465084375159036778e-02,-1.595386251016310375e+00,2.395104199030792247e-01,-6.404822180940211718e-01,7.496351778380779818e-01,-1.384365573265950999e+00,-9.790833721197474970e-01,5.246302205387397555e-01,-1.168065071292603507e+00,4.435411087287863818e-01,-2.448243629570313884e-01,9.686268224687967221e-01,-2.677041535475562228e-01,-1.031778558643982269e+00,-6.433255364207271509e-02,-2.077062980710629780e+00,-2.265684575187489447e+00,3.869788664520019128e-01,1.832849871979129519e+00,-6.412967082304804611e-01,8.610637397846054863e-01,3.948282076543557090e-02,-2.497335854665636568e-01,-1.166584221239263419e+00,-2.403480616499142353e-01,2.208503609044377036e+00,3.502156217656345327e-01,-1.794457583698922498e+00,-1.961825836676475143e+00,1.195749172312481623e-01,-1.474432672620238638e-01,-4.591530668626351286e-01,1.076403576951698193e+00,-4.046594500698987296e-01,4.609496315058987381e-01,-9.560610364108603279e-03,-1.102654067637226336e-02,1.612003627305115039e+00,1.137633442529347949e+00,1.617073982441709079e+00,6.896866367623226413e-02,-1.026477325932605655e+00,-1.268650429890212594e+00,7.686495071814714031e-01,-1.909582038156816194e-02,-1.591736667703623764e+00,-1.252335768962649018e-02,-9.816644128211496900e-01,-2.072710544260681242e+00,-1.699442142369141262e+00,3.166204894256382518e-01,-1.280642585114195819e+00,-4.304375915392598673e-01,0.000000000000000000e+00
-1.867701037789304408e+00,1.174133740071664933e+00,-9.966187482434862854e-01,-1.173223066066177434e-01,2.901904775671330650e-01,1.194154195449102618e+00,3.051355157345772562e-01,-4.422018476861858671e-01,-6.040194767389786001e-01,-1.801868661159141682e+00,-7.682408465723103985e-01,1.661666826914422468e-01,1.367537147797970087e+00,1.275060333836221416e+00,-4.914822589023012944e-01,5.003512710333826163e-01,-3.295443803596025956e-01,8.642488115240165580e-01,-1.596026830161028309e+00,-2.821411412004229402e-01,-1.987303923874489175e+00,-3.933594046822679324e-01,-1.265224412056746850e+00,-1.556810661307717503e+00,-5.619154248742171953e-01,1.880163790244065436e-01,1.026215321999943253e+00,4.698894998013752322e-01,-2.239862058907733822e+00,-1.557785719644690703e+00,-2.970978128005927754e-01,-1.471398376091582472e-01,-1.012701903708046025e+00,1.133720943611703724e+00,7.007796713485671125e-01,4.009266184373926345e-01,-5.993912710436734015e-01,1.359973540456251850e+00,-2.109689940811575459e-01,5.144635574572626879e-01,3.104941648143416111e-01,-2.527274168533271581e+00,-3.123554560167982053e-01,-1.268088824208730703e+00,5.845144015241691138e-01,-2.708025611504057406e-01,-1.048880040333405317e+00,1.372944801153806571e+00,-7.677613227515898142e-01,-1.553459473496863752e-01,8.985692021914905014e-01,-9.447378045483338926e-01,-2.944001433019372560e-01,1.886314470231492457e+00,-1.242387365323459170e+00,3.979809993871626927e-01,-3.029748715533127634e-01,2.001926507877051231e-01,-9.299097160042066879e-01,1.192382846006646790e+00,5.987528209383574662e-01,4.529942488569454334e-02,-2.636057219163692039e-02,-1.797720550978610499e+00,-4.680710192311966500e-01,-8.025832819366017779e-01,-2.879598970472804775e-01,-6.338832234605523697e-01,-8.608870551367669988e-01,-1.028633807127412370e+00,1.342824003009859490e+00,-6.589986919384122066e-01,1.172252567794211109e-01,-1.534068627160483089e+00,1.388579987167330554e+00,7.415658761687683453e-01,1.507914419680596474e+00,5.938357482203777682e-01,-5.707209679092036803e-01,-3.943482410848466180e-01,4.641940092366528270e-01,-4.952560466236302084e-01,-3.691792953312904579e-01,7.860500630596782834e-01,-1.999486843147426501e-02,-9.576758368335679394e-01,-1.784785627591689350e+00,-8.896881695119780442e-01,7.798466614161284616e-01,1.549427501279630359e+00,3.243137076843731204e-01,-4.716863505387685063e-01,-2.898311173589586051e-02,-1.352967561987222789e+00,-3.171161011581477007e-01,9.896263165224968850e-01,1.094819772168448724e+00,3.212065716687814709e-01,-5.439485536340290528e-01,1.461087539271656244e+00,0.000000000000000000e+00
2.863505815747062755e-01,-4.429470824343909596e-01,1.940292896787613186e+00,-1.482788730328484350e+00,1.385382992001440883e+00,1.775456316712878513e+00,-1.251576749687194123e+00,4.779968671934482771e-02,-4.808338087355144008e-01,-1.222880064356022811e-01,-3.017155963821303577e-01,7.812303484246677643e-01,-1.398211160044212330e-02,3.312270890809557722e-01,-4.576311808003001302e-01,4.968492718347189419e-01,4.203441004324824370e-01,1.536498790085939758e-01,-1.350504755236086485e+00,1.550653208527855931e+00,5.128298467560199470e-01,-1.791729814625925066e+00,1.043441589939163583e+00,8.901814084648876912e-01,-9.082135064719775164e-01,2.678611972006402983e-02,7.863500175102150491e-01,-5.935848442833557836e-01,8.037597233289179854e-01,4.777316920969628122e-01,1.443641580109177314e+00,4.970876492400299468e-02,-5.315187830857146523e-01,-2.044557511209233458e-01,-5.302871151184905818e-01,-3.507469201521394853e-01,-4.131859581274616167e-02,1.075835371350794434e+00,6.277545254490897175e-01,-5.821444496642865785e-01,-1.459132881262282577e+00,1.136402199635628385e+00,1.673328968460652488e+00,7.272791306085373275e-01,8.760806473771443059e-01,-2.488493693717971911e-01,3.010305237977779491e-01,-4.622066535573733925e-01,9.762254678059723023e-01,6.119221214288488309e-01,-1.221771172017465767e+00,2.000296460208558003e+00,6.937812020558246084e-01,-1.647091209189423866e+00,-1.048458141918050757e+00,1.315171663139061087e+00,5.303903610814141717e-02,-2.564994547639257938e+00,4.942752999106957146e-02,-1.116859231530731300e+00,1.469022116867312766e+00,5.773845953654448832e-02,1.885290733523193207e+00,-1.907870814161379824e+00,-1.025614447409208596e+00,1.524953975291954977e+00,2.821634181306680381e-02,1.341234960865640424e+00,-2.139421811691648578e+00,7.622204525140509335e-02,2.621571382162277697e+00,-1.174201140129813803e+00,-1.147310984403953960e+00,-8.056239749850613308e-01,7.663806185818771155e-01,-1.075755351495903733e+00,3.321471595295846235e-01,6.877381241720108562e-01,1.580548533166656000e+00,5.710447607568780448e-01,2.501033395033291029e+00,-1.141380579154773200e-01,-1.636948237984070076e+00,-1.496855686955385289e+00,-2.480376638468254069e-01,1.097094927916995477e+00,-6.738183941194640925e-01,3.292523676976833458e-01,-3.577581726877242518e-01,2.058192902564414950e-01,-1.001611854284650827e-02,6.912501549530652989e-01,-1.087300486856658477e+00,-3.868508911781834425e-01,6.641077115472766579e-01,6.883632590629319703e-02,1.326359192761450423e+00,-1.877138126894863257e+00,2.233415585590180219e-01,-9.165260339506946519e-01,0.000000000000000000e+00
